140, 2, 0, 7, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (kdevtmpfs)
141, 2, 0, 7, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (netns)
142, 2, 0, 8, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (writeback)
143, 2, 0, 8, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (kintegrityd)
144, 2, 0, 8, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (bioset)
145, 2, 0, 8, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (kblockd)
146, 2, 0, 22, 0.00, 0.10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (khubd)
147, 2, 0, 22, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (md)
150, 2, 0, 77, 0.00, 11.62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (kswapd0)
151, 2, 0, 77, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (ksmd)
152, 2, 0, 77, 0.00, 0.82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (khugepaged)
153, 2, 0, 77, 0.00, 0.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (fsnotify_mark)
154, 2, 0, 77, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (crypto)
163, 2, 0, 77, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (kthrotld)
165, 2, 0, 86, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (kmpath_rdacd)
166, 2, 0, 90, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (kpsmoused)
186, 2, 0, 94, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (deferwq)
208, 2, 0, 97, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (kauditd)
379, 2, 0, 124, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (ata_sff)
380, 2, 0, 130, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (mpt_poll_0)
384, 2, 0, 131, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (mpt/0)
399, 2, 0, 138, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (scsi_eh_0)
402, 2, 0, 138, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (scsi_tmf_0)
413, 2, 0, 172, 0.00, 0.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (scsi_eh_1)
419, 2, 0, 174, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (scsi_tmf_1)
420, 2, 0, 174, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (scsi_eh_2)
422, 2, 0, 175, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (scsi_tmf_2)
423, 2, 0, 175, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (ttm_swap)
492, 2, 0, 218, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (kdmflush)
493, 2, 0, 218, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (bioset)
500, 2, 0, 225, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (kdmflush)
501, 2, 0, 225, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (bioset)
514, 2, 0, 233, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (xfsalloc)
515, 2, 0, 233, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (xfs_mru_cache)
516, 2, 0, 233, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (xfslogd)
517, 2, 0, 233, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (xfs-data/dm-1)
518, 2, 0, 233, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (xfs-conv/dm-1)
519, 2, 0, 233, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (xfs-cil/dm-1)
520, 2, 0, 233, 0.00, 1.33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (kworker/0:1H)
521, 2, 0, 233, 0.00, 6.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (xfsaild/dm-1)
606, 1, 606, 1071, 0.30, 0.65, 2572288, 204800, 372736, 2379776, 0, 78, 10500, 0, 0, 0, 0, /usr/lib/systemd/systemd-journald
637, 1, 637, 1154, 0.00, 0.00, 28672, 45056, 78716928, 28672, 0, 1, 1516, 0, 0, 0, 0, /usr/sbin/lvmetad -f
641, 2, 0, 1206, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (rpciod)
649, 1, 649, 1230, 0.22, 0.22, 417792, 221184, 1941504, 278528, 0, 24, 2855, 0, 0, 0, 0, /usr/lib/systemd/systemd-udevd
682, 2, 0, 1426, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (xfs-data/sda1)
683, 2, 0, 1426, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (xfs-conv/sda1)
684, 2, 0, 1426, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (xfs-cil/sda1)
685, 2, 0, 1426, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (xfsaild/sda1)
725, 2, 0, 1473, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (kworker/u129:0)
726, 2, 0, 1474, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (hci0)
727, 2, 0, 1474, 0.00, 0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (hci0)
729, 2, 0, 1474, 0.00, 0.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (kworker/u129:2)
744, 1, 744, 1519, 0.00, 0.07, 126976, 131072, 8835072, 12288, 0, 15, 758, 0, 0, 0, 0, /sbin/auditd -n
762, 744, 762, 1572, 0.03, 0.03, 262144, 40960, 75841536, 155648, 0, 16, 382, 0, 0, 0, 0, /sbin/audispd
771, 1, 771, 1580, 0.00, 0.01, 24576, 90112, 352256, 0, 0, 15, 523, 0, 0, 0, 0, /usr/sbin/alsactl -s -n 19 -c -E ALSA_CONFIG_PATH=/etc/alsa/alsactl.conf --initfile=/lib/alsa/init/00main rdaemon
772, 762, 762, 1582, 0.01, 0.01, 65536, 12288, 409600, 0, 0, 12, 391, 0, 0, 0, 0, /usr/sbin/sedispatch
774, 1, 774, 1585, 0.04, 0.05, 344064, 753664, 368640, 208896, 0, 31, 964, 0, 0, 0, 0, /usr/sbin/bluetoothd -n
779, 1, 779, 1589, 0.24, 0.44, 3379200, 4096, 89784320, 937984, 0, 281, 52541, 0, 0, 0, 0, /usr/bin/python -Es /usr/sbin/firewalld --nofork --nopid
783, 1, 783, 1590, 0.00, 0.05, 0, 16384, 356352, 0, 0, 4, 343, 997, 997, 996, 996, /usr/bin/lsmd -d
784, 1, 784, 1590, 0.02, 0.05, 589824, 118784, 483328, 438272, 0, 40, 950, 70, 70, 70, 70, avahi-daemon: running [linux.local]
786, 1, 786, 1591, 11.42, 4.34, 1359872, 40960, 76828672, 1015808, 0, 107, 5620, 0, 0, 0, 0, /usr/bin/vmtoolsd
791, 1, 791, 1594, 0.08, 0.09, 1671168, 512000, 227123200, 1372160, 0, 48, 1681, 0, 0, 0, 0, /usr/sbin/rsyslogd -n
794, 1, 794, 1605, 0.04, 0.05, 516096, 20480, 946176, 233472, 0, 44, 3023, 0, 0, 0, 0, /usr/sbin/abrtd -d -s
795, 1, 795, 1605, 0.06, 0.05, 331776, 12288, 581632, 274432, 0, 11, 2124, 0, 0, 0, 0, /usr/bin/abrt-watch-log -F BUG: WARNING: at WARNING: CPU: INFO: possible recursive locking detected ernel BUG at list_del corruption list_add corruption do_IRQ: stack overflow: ear stack overflow (cur: eneral protection fault nable to handle kernel ouble fault: RTNL: assertion failed eek! page_mapcount(page) went negative! adness at NETDEV WATCHDOG ysctl table check failed : nobody cared IRQ handler type mismatch Machine Check Exception: Machine check events logged divide error: bounds: coprocessor segment overrun: invalid TSS: segment not present: invalid opcode: alignment check: stack segment: fpu exception: simd exception: iret exception: /var/log/messages -- /usr/bin/abrt-dump-oops -xtD
800, 1, 800, 1617, 0.00, 0.02, 278528, 12288, 581632, 241664, 0, 8, 1852, 0, 0, 0, 0, /usr/bin/abrt-watch-log -F Backtrace /var/log/Xorg.0.log -- /usr/bin/abrt-dump-xorg -xD
801, 1, 801, 1617, 0.01, 0.04, 188416, 1007616, 227241984, 188416, 0, 32, 1380, 0, 0, 0, 0, /usr/sbin/ModemManager
802, 1, 802, 1617, 0.96, 1.35, 2953216, 4096, 311418880, 393216, 0, 47, 9085, 0, 0, 0, 0, /usr/bin/python -Es /usr/sbin/tuned -l -P
812, 1, 812, 1645, 0.02, 0.03, 61440, 507904, 638976, 57344, 0, 9, 803, 0, 0, 0, 0, /usr/sbin/smartd -n -q never
813, 1, 813, 1645, 1.69, 0.20, 24576, 16384, 323584, 0, 0, 6, 307, 0, 0, 0, 0, /sbin/rngd -f
814, 1, 814, 1646, 0.08, 0.20, 933888, 270336, 372736, 724992, 0, 27, 1853, 0, 0, 0, 0, /usr/lib/systemd/systemd-logind
815, 1, 815, 1646, 0.17, 0.16, 1404928, 135168, 227180544, 798720, 0, 45, 2010, 0, 0, 0, 0, /usr/libexec/accounts-daemon
817, 1, 816, 1648, 0.01, 0.06, 512000, 176128, 401408, 352256, 0, 27, 705, 996, 996, 995, 995, /usr/sbin/chronyd -u chrony
822, 1, 822, 1679, 0.03, 0.15, 495616, 53248, 151351296, 364544, 0, 11, 1081, 172, 172, 172, 172, /usr/libexec/rtkit-daemon
824, 1, 824, 1679, 1.47, 0.65, 2121728, 417792, 10637312, 634880, 0, 39, 2156, 81, 81, 81, 81, /bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation
